"x","y"
295,48.7433186578445
296,48.1439660002591
297,54.9352421034156
298,46.3901394298893
299,47.7002352992331
300,48.7956592136753
301,46.8282296921044
302,44.0750322470957
303,44.2712208889803
304,45.1016940293008
305,48.7965008296735
306,45.2201602653167
307,44.0358907337534
308,44.0879493000271
309,46.3793782683134
310,45.6439879045968
311,46.3846063082306
312,40.7283290142033
313,48.4265292203296
314,43.8871342794923
315,48.6902038802387
316,45.5954413999482
317,44.1509927408037
318,45.8776025841344
319,46.683071252793
320,47.1213752212747
321,47.9936611282814
322,47.2299497777633
323,48.9082748671924
324,44.1515838276802
325,44.8859595568887
326,45.7278643402428
327,42.265355422302
328,44.9260325249121
329,43.6417522063672
330,46.3643353508677
331,44.9620263797503
332,41.4093156732136
333,46.8847318873543
334,45.0297075489098
335,45.0418717507346
336,47.541080023132
337,48.7359325608165
338,43.0965374192678
339,49.2161077009274
340,51.7850754026769
341,47.1293896819382
342,43.554369821274
343,46.158140324244
344,43.4577104971377
345,48.0325037739011
346,48.0756068212051
347,50.7069082953412
348,46.7857057037637
349,50.3966375503107
350,48.6301516244215
351,43.9179184668832
352,46.3133583319894
353,47.5561035493781
354,44.1427786630076
355,47.2673184817725
356,48.5063269391433
357,45.1897548601172
358,49.4346260321721
359,45.9003330439163
360,46.4196175386619
361,44.4941266783003
362,46.1445562474342
363,47.5435638902312
364,48.5571361036342
365,45.7225047397636
366,48.9141190954794
367,47.4942970357066
368,50.5733268262371
369,43.3088171261512
370,47.5531970149174
371,50.3358559790227
372,46.1164529464659
373,47.9526926516199
374,47.7626676965552
375,44.7914818860378
376,45.9382929359742
377,48.2509757022505
378,46.9612800142512
379,45.7483225087958
380,46.3692380698198
381,47.5026010958545
382,48.3645694258745
383,44.4817596135165
384,44.2393452676878
385,43.2432164858998
386,45.3922463102489
387,48.3480277055722
388,46.917722205345
389,43.201348717671
390,46.1193211691861
391,47.6143099161016
392,45.8144371836043
393,45.4344504054123
394,46.354833129334
395,44.6070570803454
396,48.1647973503569
397,48.4639695529581
398,49.9773423832814
399,49.5807226930436
400,48.879247306534
401,47.1392092518992
402,45.5376527530657
403,45.9682764263437
404,43.7142132698574
405,45.944898135708
406,47.0954087195323
407,49.9438642107346
408,47.7449883706361
409,43.6300307220022
410,48.8289519106824
411,51.2699608115412
412,45.1236716772773
413,46.7461437721497
414,45.1001066625547
415,48.7459939874971
416,29.4232226293275
417,34.5271358071827
418,29.7590862419855
419,33.4177761640326
420,31.0625953945932
421,31.7024297535066
422,29.1475202059693
423,32.2342809672396
424,27.7560768151867
425,27.4973085409418
426,32.7418669008052
427,27.6171804832134
428,29.9895487961874
429,32.3285262964017
430,28.5641485316988
431,32.3370453512305
432,30.0193718243543
433,29.2528992098997
434,31.6227913696997
435,30.088006161595
436,27.478543324257
437,28.7703415319252
438,33.1160229442342
439,32.9194215174506
440,30.5189995271629
441,28.4703355080225
442,30.2155780722922
443,29.9397090466632
444,28.7587091266918
445,30.1740629656132
446,28.8942929587983
447,30.3153343413457
448,33.0306944953061
449,31.5978339053701
450,32.4047312978418
451,30.9619126413952
452,30.6709200693716
453,30.1846301463323
454,30.0184107544241
455,27.5559553499002
456,28.8869783083605
457,30.5504513023979
458,27.2024118928272
459,30.2285208563971
460,31.2467006488881
461,29.6296954382649
462,29.6113465161828
463,23.1855519539145
464,30.9734008024988
465,28.9502520475171
466,30.1787740735598
467,28.7785615842728
468,28.1348996189107
469,29.4274390025481
470,29.7915772114555
471,29.8555650010705
472,29.9776749912481
473,30.3375488986982
474,29.6737204398004
475,27.6457868004764
476,30.8722385785971
477,26.8842917500087
478,31.5171906549856
479,32.076863666433
480,30.8116705996749
481,34.1878144300242
482,27.3484751134998
483,30.1797914423683
484,27.4925438500907
485,29.9658096065776
486,33.4987611410228
487,26.9298192067983
488,24.9722391720581
489,30.6671143709033
490,30.3920330851203
491,28.8101584652629
492,28.9079407225888
493,30.3507705673487
494,27.9542686569942
495,29.7201334620585
496,29.0662722500695
497,28.7293325282491
498,33.9781161668981
499,28.5849784106932
500,27.9908827910834
